place_icon_image,place_id,acommodation_name_concatenated,name,rating,formatted_address,geometry_location_lat,geometry_location_lng,acommodation_type,lokasi,lokasi_kecamatan,lokasi_kota,rate_level,rating.1,num_of_reviews,price_per_night,level_price
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20024267-2b0fd360eefbc2e0f7349c116525f761.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJuV57jShZei4RMLkQJj39rS8,"La Luna Resort Yogyakarta Ngaglik, Yogyakarta",La Luna Resort Yogyakarta,4.4,"Jl. Palagan Tentara Pelajar No.km.8, Mudal, Sariharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581, Indonesia",-7.7302311,110.3790944,Resorts,"Ngaglik, Yogyakarta",Ngaglik,Yogyakarta,Impressive,8.5,365,"577,500",2
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10025387-d0fd7c4fa8ad4f403cd761dbeed828f2.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJV1EaxKr71y0RYHHPpRHLB7s,"La Lisa Hotel Surabaya Gubeng, Surabaya",La Lisa Hotel Surabaya,4.4,"Jl. Raya Nginden No.82, Baratajaya, Kec. Gubeng, Surabaya, Jawa Timur 60284, Indonesia",-7.3045761,112.7618255,Hotels,"Gubeng, Surabaya",Gubeng,Surabaya,Impressive,8.6,3249,"392,333",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20016812-f29823d4977483722ea24a059ead2104.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJLRYkT-jnaC4R9fwpYouKfcI,"La Grande Apartment by Sophia Merdeka, Bandung",La Grande Apartemen,4.0,"Jl. Merdeka No.25-29, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia",-6.9093022,107.6101509,Apartments,"Merdeka, Bandung",Merdeka,Bandung,Impressive,8.7,38,"650,000",2
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20023852-c096555dfff7d2fb6f4c975ab5d0369f.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJ-71OrWxZei4R4QlR85HOJWQ,"La casa Jogja Gejayan, Yogyakarta",La Casa Jogja,4.6,"Jalan Gejayan /Affandi No.53, Karang Gayam, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",-7.7660877,110.391917,Hotels,"Gejayan, Yogyakarta",Gejayan,Yogyakarta,Impressive,8.7,1060,"778,525",2
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20034060-bf36b92a46e73610a49c23b312231728.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJWdXETRv0aS4RSgQerbZoh7c,"La Boheme, Rooms Coffee Setiabudi, Jakarta","La Boheme, Rooms and Coffee",4.5,"Jl. Setia Budi Barat No.18, Kuningan, Setia Budi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12910, Indonesia",-6.2067986,106.8246253,Hotels,"Setiabudi, Jakarta",Setiabudi,Jakarta,Impressive,8.7,1347,"873,923",2
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20008977-20ab049b986231264e6df0414a118607.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJhf95lLrzaS4RunZthUydNVg,"Apartement Lavenue North 7B Pancoran Pancoran, Jakarta",L'Avenue Apartment North Tower,4.3,"Jl. Raya Pasar Minggu No.11, RT.7/RW.9, Pancoran, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780, Indonesia",-6.2485967,106.8443309,Apartments,"Pancoran, Jakarta",Pancoran,Jakarta,Impressive,8.6,44,"988,900",3
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10029354-1280x678-FIT_AND_TRIM-950aa1f5b04c3b10aedea53826247524.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJ1wZPtZXmaC4R9e-TL_69B-Q,"Kytos Hotel Setiabudi, Bandung",Kytos Hotel,4.3,"Jl. Dr. Setiabudi No.153, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153, Indonesia",-6.8694312,107.5933447,Hotels,"Setiabudi, Bandung",Setiabudi,Bandung,Impressive,8.4,6625,"528,000",2
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20005340-b43a5a4ee315f9697a454d694266d4e3.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJ__-_tJ_xaS4R9e4O5vhfzS8,"Kyriad Hotel Fatmawati Jakarta Fatmawati, Jakarta",Kyriad Hotel Fatmawati Jakarta,4.4,"Jl. RS. Fatmawati Raya No.1-21, Cipete Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150, Indonesia",-6.2605581,106.7972566,Hotels,"Fatmawati, Jakarta",Fatmawati,Jakarta,Impressive,8.6,2539,"484,000",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20056185-f468586c2013fce64c4057e05e00d671.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJ3aa6wuNXei4R7UhjNj9G0HE,"Kutus Kutus Omah Siliran Heritage Kraton, Yogyakarta",Kutus Kutus Omah Siliran Heritage,4.9,"Jl. Siliran Lor No.1, Panembahan, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55131, Indonesia",-7.8132329,110.3664766,Guest Houses,"Kraton, Yogyakarta",Kraton,Yogyakarta,Superb,9.5,10,"918,000",2
"https://ik.imagekit.io/tvlk/apr-asset/Ixf4aptF5N2Qdfmh4fGGYhTN274kJXuNMkUAzpL5HuD9jzSxIGG5kZNhhHY-p7nw/hotel/asset/20031715-8609fbba40682a3ff048225b050a5ca4.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJw9ql9GlZei4RBUjgJV8UacQ,"Kutus Kutus Clemmie Huis Kotabaru, Yogyakarta",Kutus Kutus Clemmie Huis,4.8,"Jl. Suroto No.14, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224, Indonesia",-7.7840689,110.3750172,Guest Houses,"Kotabaru, Yogyakarta",Kotabaru,Yogyakarta,Superb,9.2,28,"902,000",2
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10002449-ac4c4c1253df8540192da54b30608492.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJo-Vj3Z1Zei4RnLpU99SCG_g,"Kusuma Syariah Hotel Yogyakarta Depok, Yogyakarta",Kusuma Syariah Hotel Yogyakarta,4.5,"Jl. Wijaya Kusuma No.29, Dero, Condongcatur, Sleman, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55283, Indonesia",-7.7540805,110.4088862,Hotels,"Depok, Yogyakarta",Depok,Yogyakarta,Impressive,8.7,2412,"352,000",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10003930-e4ef0ed6b7342b69092371210d4c71f7.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJ6RHYU9GGcC4R9AHhLizubPc,"Hotel Kusma Bandungan, Semarang",Kusma Hotel,4.1,"Jl. Raya Bandungan Sumowono, RT.02/RW.06, Jetis, Bandungan, Kabupaten Semarang, Jawa Tengah 50665, Indonesia",-7.2233996,110.3663774,Hotels,"Bandungan, Semarang",Bandungan,Semarang,Convenient,8.1,574,"346,499",1
"https://ik.imagekit.io/tvlk/apr-asset/Ixf4aptF5N2Qdfmh4fGGYhTN274kJXuNMkUAzpL5HuD9jzSxIGG5kZNhhHY-p7nw/hotel/asset/67792026-3639f74d6546704a086832d1091845b7.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJh5giswf0aS4Rmkw32cZnP6o,"Kuningan Village Studios (Syariah) Rasuna Said, Jakarta",Kuningan Village Studio,4.5,"1, Karet, Jl. Karbela Timur No.42-46, RT.1/RW.5, Karet Kuningan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920, Indonesia",-6.2145437,106.8275648,Guest Houses,"Rasuna Said, Jakarta",Rasuna Said,Jakarta,Impressive,8.6,127,"264,000",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/67723743-960x720-FIT_AND_TRIM-8aee1a4d53d8f032e858b2d24e987d18.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJO623ATKHcC4R6jLKxd6cXwA," KJ Villa Bandungan Bandungan, Semarang",Kunci Jaya ( KJ ) Villa Bandungan,4.5,"Q9M8+4H7, Ngawinan, Jetis, Bandungan, Kabupaten Semarang, Jawa Tengah 50614, Indonesia",-7.217217,110.3664067,Villas,"Bandungan, Semarang",Bandungan,Semarang,Convenient,7.9,7,"10,730,000",4
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20009736-3d1aee9546a5128c8cd0b7f7a4f684bc.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJs2_F0CP71y0RKzPY8D_ZcF4," GAIA Lodge Tegalsari, Surabaya",Kozy 15,5.0,"Jl. Kedondong No.15, Tegalsari, Kec. Tegalsari, Surabaya, Jawa Timur 60262, Indonesia",-7.2718879,112.7388052,Apartments,"Tegalsari, Surabaya",Tegalsari,Surabaya,Impressive,8.7,13,"2,000,000",3
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20061038-ccecfe65a6efc5f735a9a8aad6b519bb.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJMXMx8OTzcC4RoVrIDLOs6hw,"Kotta Hotel Semarang Kota Lama, Semarang",Kotta Hotel Semarang,4.8,"Jl. Taman Srigunting No.14, Tj. Mas, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50174, Indonesia",-6.9681356,110.4283242,Hotels,"Kota Lama, Semarang",Kota Lama,Semarang,Impressive,8.9,57,"880,754",2
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20049865-f3ff5c69ede9a1873a450868c6995e00.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJvUPupztYei4RHLFwS3XknUE,"Kotta GO Yogyakarta Jetis, Yogyakarta",Kotta GO Hotel Yogyakarta,4.6,"Jl. Pangeran Diponegoro No.87, Bumijo, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55231, Indonesia",-7.783135,110.3628832,Hotels,"Jetis, Yogyakarta",Jetis,Yogyakarta,Impressive,8.6,362,"523,600",2
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10010969-a7cc69d07e5319a3432101808e28794d.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJywqnlxpXei4RltRMbmqK1Kg,"Kotagede Heritage Homestay Kotagede, Yogyakarta",Kotagede Heritage Homestay,4.5,"Jl. Tegal Gendu No.20, Prenggan, Kec. Kotagede, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55172, Indonesia",-7.8263804,110.3920059,Homestays,"Kotagede, Yogyakarta",Kotagede,Yogyakarta,Impressive,8.6,182,"385,000",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20018902-b41f46480900edc615922b7b4322e1ab.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJd4dwx1aLcC4RDCHnhSGDch0,"Wood 7296 Airport Semarang West Semarang, Semarang",Kostel Wood 7296,3.3,"Jl. Gedong Songo III No.2, Manyaran, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50147, Indonesia",-6.9993158,110.3852205,Hotels,"West Semarang, Semarang",West Semarang,Semarang,Convenient,8.1,205,"190,256",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20048608-48aa022a33aca843712322f6d4d959d6.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJvS4Gp1ZZei4R319H4BSwFNk,"Singgahsini Bobok Manis Casa Grande Depok, Yogyakarta",Kost Singgahsini My Home Casa Grande Maguwoharjo Yogyakarta,4.5,"6CQC+MR6, Jl. Taqwa, Jenengan, Maguwoharjo, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",-7.7608462,110.422047,Guest Houses,"Depok, Yogyakarta",Depok,Yogyakarta,Impressive,8.7,44,"352,000",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20004127-bfd3fbaef7e2ecae769f74e743f72f20.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJKRFgu0T51y0R5BYUy0URL5s,"Orange Hotel Surabaya Sawahan, Surabaya",Kost Orange,4.0,"Jl. Halimun No.21, RT.02/RW.08, Sawahan, Kec. Sawahan, Surabaya, Jawa Timur 60251, Indonesia",-7.2567613,112.7318608,Hotels,"Sawahan, Surabaya",Sawahan,Surabaya,Convenient,8.0,851,"125,950",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20044501-47e332a3f29130c45ce8041d31dde713.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJYxmOOptZei4R-EAOcaSJtC8,"Lucky Guest House Wahid Hasyim Depok, Yogyakarta",KOST LUCKY,5.0,"Gg. Menur No.175g, widoro, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55283, Indonesia",-7.7626942,110.4018496,Homes,"Depok, Yogyakarta",Depok,Yogyakarta,Impressive,8.8,11,"725,000",2
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20016096-5da57e401b8001dcd6370acc513af057.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJ5xNLrwj81y0R6k7Y3KWmBeA,"OYO 143 Dukuh Kupang Residence Dukuh Pakis, Surabaya",Kost Dukuh Kupang,3.7,"27, Jl. Raya Dukuh Kupang Barat Gang 8 No.27, Putat Jaya, Surabaya, Jawa Timur 60225, Indonesia",-7.2789025,112.7100856,Apartments,"Dukuh Pakis, Surabaya",Dukuh Pakis,Surabaya,Convenient,8.1,248,"158,333",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20020066-1efc2b9ca2b47a6b76bc8cc7d8d52842.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJAULHYqPnaC4ReyYClLQTr6A,"Wisma 812 Cibeunying, Bandung",Kost Bandung Wisma 812,4.4,"Jl. Cikutra Baru VIII No.12, Neglasari, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat 40124, Indonesia",-6.8943135,107.6392998,Homestays,"Cibeunying, Bandung",Cibeunying,Bandung,Impressive,8.4,99,"88,000",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10010851-3264x1836-FIT_AND_TRIM-4737fe821aa61c8f9892e28b029b9c38.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJBSAzoUuLcC4RuwwKsFR-y00,"Cemara Residence Semarang Central Semarang, Semarang",Kos Cemara Residence Semarang,4.2,"Jl. Indraprasta No.84, Pindrikan Lor, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50131, Indonesia",-6.9789404,110.4064974,Guest Houses,"Central Semarang, Semarang",Central Semarang,Semarang,Impressive,8.5,524,"170,500",1
"https://ik.imagekit.io/tvlk/apr-asset/Ixf4aptF5N2Qdfmh4fGGYhTN274kJXuNMkUAzpL5HuD9jzSxIGG5kZNhhHY-p7nw/hotel/asset/67860927-3c503fbc5aa9fd65b836ab5b535de0b8.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJKxCnvsJZei4R0wgOV46d2xY,"KoolKost Syariah Pascasarjana UGM Mlati, Yogyakarta",KoolKost Syariah near Pascasarjana UGM,4.9,"Pandega marta ct 1 no 2, Manggung, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",-7.7541078,110.3833506,Hotels,"Mlati, Yogyakarta",Mlati,Yogyakarta,Impressive,8.8,123,"242,550",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20029152-9f64c838af2b83231a40ca90807de64d.png?_src=imagekit&tr=h-176,q-40,w-300",ChIJC6yvYcPl1y0RH8mc0VqupUc,"Comfy House Airport Sedati, Surabaya",KoolKost Near T2 Juanda Airport,4.2,"Airport Village B/11, Kec. Sedati, Kabupaten Sidoarjo, Jawa Timur 61253, Indonesia",-7.3736045,112.7566547,Villas,"Sedati, Surabaya",Sedati,Surabaya,Convenient,7.8,10,"1,485,000",3
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10015793-760x563-FIT_AND_TRIM-af06f1ebbcc10de213fb332b85bc1d79.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJlza_43znaC4R-hW7nzpE9DU,"Cipto Apartment Pasirkaliki, Bandung",Kontrakan Pa Cipto,0.0,"4M64+WXP, Gg. Buah, Padasuka, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40911, Indonesia",-6.8876721,107.6574391,Apartments,"Pasirkaliki, Bandung",Pasirkaliki,Bandung,Impressive,9.0,19,"880,000",2
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/67734832-1872x2808-FIT_AND_TRIM-075f6277c6061ab90a4285918bdc1196.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJ3XGhoDH0aS4RdVCBvK57YJw,"Konko Hostel Jakarta Kebon Sirih, Jakarta",Konko Hostel,4.5,"Jl. Kebon Sirih Raya No.9J, RT.1/RW.7, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340, Indonesia",-6.1829948,106.8325176,Hostels,"Kebon Sirih, Jakarta",Kebon Sirih,Jakarta,Impressive,8.7,1047,"165,000",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20004385-b6f153c179f14915037e39d14387e267.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJIWdO5Y_maC4RhbcbuHsHElc,"Kollektiv Hotel Sukajadi, Bandung",Kollektiv,4.6,"Jalan Professor Insinyur Jl. Prof. Dr. Sutami No.62, Sukarasa, Kec. Sukasari, Kota Bandung, Jawa Barat 40152, Indonesia",-6.8780806,107.5867677,Hotels,"Sukajadi, Bandung",Sukajadi,Bandung,Impressive,8.9,3751,"880,000",2
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20001298-476e1b64c017ec1946ef669c4fe28e39.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJU5vmQRb51y0RuD-i-ObhQOE,"Kokoon Hotel Surabaya Pabean Cantian, Surabaya",Kokoon Hotel Surabaya,4.6,"Jl. Slompretan No.26, Bongkaran, Kec. Pabean Cantikan, Surabaya, Jawa Timur 60161, Indonesia",-7.2405709,112.7408142,Hotels,"Pabean Cantian, Surabaya",Pabean Cantian,Surabaya,Impressive,8.7,2210,"400,000",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/67747148-2125x1485-FIT_AND_TRIM-1845c100b045effbe064e970c951923c.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJo_MVfZT71y0RxkTGLK-x5zY,"Kokonut Guesthouse Wonokromo, Surabaya",Kokonut Guesthouse,4.3,"MP3G+GHH, Jl. Dukuh Menanggal I, Dukuh Menanggal, Kec. Gayungan, Surabaya, Jawa Timur 60234, Indonesia",-7.3461865,112.7265023,Guest Houses,"Wonokromo, Surabaya",Wonokromo,Surabaya,Convenient,8.1,181,"205,000",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10028636-8bf0659ea9dda8992de4734960156005.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJjy0LvKRXei4RN6FqiD1fiGk,"KJ Hotel Yogyakarta Prawirotaman Street, Yogyakarta",KJ Hotel Yogyakarta,4.5,"Jl. Parangtritis No.120, Mantrijeron, Kec. Mantrijeron, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55143, Indonesia",-7.8224491,110.3674435,Hotels,"Prawirotaman Street, Yogyakarta",Prawirotaman Street,Yogyakarta,Impressive,8.7,3428,"773,300",2
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20064284-6ec00f35947e93401a8d034efc2012d7.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJ4TSkQRWLcC4RLttsAV8G2PA,"Kiyana Hotel Semarang West Semarang, Semarang",Kiyana Hotel Semarang,4.7,"Jl. Pamularsih Raya No.3, Bongsari, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50148, Indonesia",-6.9919638,110.3982882,Hotels,"West Semarang, Semarang",West Semarang,Semarang,Superb,9.3,24,"700,387",2
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20016269-dc64e92db1fc9ed809d378c3fa1a1b6e.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJDQjwZbTnaC4R_Og2q77Ztbw,"Kirana Guest House Bandung Dago, Bandung",Kirana Guest House Bandung,4.6,"Jl. Ligar Melati No.60, Cibeunying, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40191, Indonesia",-6.8709929,107.6403362,Villas,"Dago, Bandung",Dago,Bandung,Impressive,8.8,24,"1,200,000",3
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20014247-df9e0df5d6a395c015b441122f437402.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJeX3lp-0dai4R1s6QZsCFixc,"KINI Luxury Capsule Pluit, Jakarta",KINI Luxury Capsule,4.7,"Jl. Pluit Timur blok K Selatan No.2 C-D, RT.1/RW.9, Pluit, Penjaringan, North Jakarta City, Jakarta 14450, Indonesia",-6.1242673,106.797345,Guest Houses,"Pluit, Jakarta",Pluit,Jakarta,Impressive,8.7,385,"200,000",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20051074-cbf00def8e0327f6abc9327ce9cb2eb5.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJmfjM4IT5ei4RVDWX1B5ibVE,"King's Home Villa Kasihan, Yogyakarta",King's Home Villa,5.0,"Ngentak, Bangunjiwo, Kec. Kasihan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55184, Indonesia",-7.8324084,110.3064218,Villas,"Kasihan, Yogyakarta",Kasihan,Yogyakarta,Superb,9.3,6,"3,272,500",4
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20035297-eea824d11c67743bc1a57f482254e76e.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJJwBL27ONcC4Ry-mdNhRYW3Q,"Kimura Kostay Semarang Gayamsari, Semarang",Kimura Kostay,4.5,"Jl. Brigjen Sudiarto No.116, Pandean Lamper, Kec. Gayamsari, Kota Semarang, Jawa Tengah 50249, Indonesia",-6.9987563,110.4430481,Hostels,"Gayamsari, Semarang",Gayamsari,Semarang,Impressive,8.5,470,"233,475",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20054354-6ba660922461fdd36a89f4444ddeb190.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJkaPNMjJYei4R3ci1mdlX780,"KIMAYA Sudirman Yogyakarta, By HARRIS Gondokusuman, Yogyakarta",Kimaya Sudirman Yogyakarta by Harris,4.5,"Jl. Jend. Sudirman No.89, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55223, Indonesia",-7.7827227,110.3777969,Hotels,"Gondokusuman, Yogyakarta",Gondokusuman,Yogyakarta,Impressive,8.6,471,"783,000",2
